-0.798540	0.084405	0.387841	0.708779	0.890635	0.643924	0.168055	-0.464694	0.464666	-0.827182	-0.058803	0.224202	-0.368532	0.829625	-0.947879	-0.320389	-1.078180	0.254146	-0.589289	-0.754485	-0.620066	-0.683865	0.678167	
-0.092971	-1.071851	-0.196063	-1.031405	0.807313	-0.966272	-0.010128	0.777166	-0.007297	0.596331	-0.347652	-0.360981	-0.340836	0.150106	0.481798	0.728400	-0.592095	-1.149717	0.082882	-1.045973	0.172200	-0.291001	0.779120	
-0.184143	-0.689128	-0.260256	-0.378745	0.218970	0.563509	-1.050555	-0.858053	-0.287793	-0.529223	-0.453463	0.559607	0.618277	-0.463863	-0.688413	0.049863	-0.136316	0.921413	-0.196304	-0.319539	-0.212536	-0.273903	0.123619	
0.392809	-0.511252	-0.359981	0.897161	0.221625	-0.120692	0.210102	0.490338	-0.950492	-0.858443	-0.773344	-1.028377	-0.569437	-0.250310	0.083260	-0.483563	-0.959252	0.146283	-0.759242	-0.443836	0.685339	-0.045461	1.106112	
-0.910761	-0.944158	-0.111460	-0.538198	-0.935075	0.114157	0.479218	-0.875658	0.819499	-0.402388	0.652037	-0.119633	-0.718068	-0.552755	-0.191018	-0.513039	-0.289010	0.430091	0.603697	-0.280555	-0.182606	0.432172	0.474919	
-0.883672	-0.838065	0.522755	0.674906	0.249706	-0.297789	-0.064874	-0.824905	-0.182499	-0.636294	-0.327114	0.812755	-0.556323	-0.395469	-0.708842	-0.335712	-0.655654	-0.477125	-0.611273	-0.679643	-0.355360	-0.896321	-0.024549	
0.122881	0.428137	-0.307481	0.628379	-0.862207	-0.244486	-0.261382	0.197121	-0.699647	0.680345	-0.635454	-0.589640	0.456799	0.450973	0.070611	0.399507	-1.178079	-0.672726	-0.617997	0.706323	0.516635	-0.170140	0.207240	
-0.718174	0.803374	-0.056689	-0.856457	0.602478	-0.892018	-0.479138	-0.275536	0.244359	-0.011183	-0.177815	-0.759270	0.909118	-0.891956	-1.031370	0.787133	-0.219941	0.466499	-0.669800	-0.842660	-0.200810	0.307800	0.005790	
-0.001550	0.539021	-0.622462	-0.215385	0.417319	-0.945725	0.724136	-0.111035	-0.717898	-1.002768	-0.710856	-0.715155	-0.721151	-0.709129	0.800245	0.065458	0.345509	-0.555606	0.201734	0.399895	0.655298	0.654221	0.470603	
-0.917734	-0.939855	-0.986225	0.703275	-0.720529	0.703869	-0.383288	0.786594	-0.387990	-0.508117	0.183926	0.581402	-0.436902	-0.329786	0.157171	-0.650999	-0.210528	-0.109931	0.450200	0.446847	0.364307	-0.141648	0.554032	
-0.228429	-0.585482	-0.426285	-0.915765	0.941495	0.535915	-0.282664	-0.490570	-0.667648	-0.468445	-1.035263	0.619094	-0.646716	-0.329831	-0.835107	0.642818	0.129042	0.503164	-0.645689	-0.110097	0.536508	-0.093713	0.339069	
0.260522	-0.696884	-0.399260	0.873992	0.360169	-0.657842	0.674728	-0.954826	0.438256	-0.975284	-0.785341	-0.882310	0.057940	0.089794	0.016989	-0.612338	-0.896926	-0.443351	-0.924967	-0.232674	-0.789131	-0.554462	0.582189	
-0.595673	-0.555331	0.846004	0.669778	-1.024314	-0.626787	0.239948	-0.205444	-0.531304	-0.409841	-0.033596	0.547513	-0.036760	-0.937714	0.581163	0.023649	-0.888022	-0.088032	0.773093	0.311958	-0.200953	-0.261044	0.659121	
-0.515725	-0.259810	0.702847	0.172816	-1.127463	-0.200907	-0.944985	-0.552834	0.037991	0.574772	-0.235998	0.761710	0.541913	-0.021467	-0.240435	-0.092612	0.173055	-0.266440	0.211116	0.031906	-0.149703	0.526162	-0.808315	
-1.206839	-0.798778	-0.937117	-0.533497	-0.424015	-0.153795	0.431307	-0.107646	-0.734914	0.081625	0.704377	0.604011	-0.570504	0.844749	-0.370505	-0.703955	0.230987	-0.953944	0.945155	0.117184	-0.174912	-0.915416	-0.457828	
0.266529	0.006389	-0.846289	-1.041906	0.117175	0.788714	0.234648	-0.653592	-0.322564	0.773075	-0.981094	-0.384625	-0.172766	-0.509435	-0.513260	0.094664	-0.637708	-0.540198	-0.032357	0.719688	-0.099185	-0.376409	0.338983	
-0.621466	0.163759	-0.230335	0.732483	-1.029425	0.168874	-0.829846	-0.591022	-0.821358	-0.806666	0.392262	0.680373	0.014560	-0.061073	0.330769	-0.151239	0.275884	-0.823883	0.618546	-0.327060	0.669008	-0.069921	0.791283	
-0.543411	0.356363	0.193431	-0.462968	0.333148	0.490313	-1.060955	0.322028	-0.420317	-0.659465	0.515655	0.447999	-0.573532	-0.000912	-0.787031	-0.899533	0.352863	-0.348309	-0.632406	-0.865100	-0.134507	-0.756199	-0.616948	
-0.874444	0.179388	0.273359	0.304794	0.357848	-0.899442	-0.378507	0.837093	-0.454736	-0.503827	-0.808948	-0.406618	-0.593453	0.778478	-0.664572	-0.605316	0.135314	0.412164	0.081509	-0.525413	0.374123	-0.356859	0.413158	
-1.226296	0.343302	0.196090	-0.821921	0.342248	-0.319098	-0.027023	0.659956	0.121844	-0.066638	-0.991774	0.292379	0.056757	-0.351102	0.093995	0.475818	-1.009496	-1.055934	0.033981	0.433311	-0.501393	0.519085	0.598339	
