0.609149	-1.172934	-0.129691	
-0.855761	0.338294	1.050188	
0.785048	-0.392409	0.174539	
0.427157	-0.934950	0.959277	
-0.589305	0.244600	0.960174	
-0.109114	0.713315	-0.030669	
-0.561042	-1.399422	-1.160917	
-0.107262	0.367897	-0.881722	
-0.368783	0.218412	-0.565098	
0.370600	-0.377799	1.145756	
-0.050111	1.978531	1.940496	
-0.460498	-0.686638	-0.047216	
-0.057926	-0.045505	-0.302294	
0.421095	-0.694846	0.265491	
-0.601867	0.793664	-1.166204	
0.503012	-0.269996	0.251687	
1.014871	1.839596	-1.253096	
-0.514908	-0.039732	0.836317	
-0.175903	-2.090941	-2.056604	
1.035461	1.167973	-0.826225	
0.921444	-0.738150	-0.571879	
-0.595814	-1.599032	-1.566603	
0.081375	0.178724	-0.651775	
-0.043767	-0.512717	-0.968718	
0.661930	-0.372910	-0.756639	
0.396969	-0.830533	0.556835	
0.010032	-0.947674	-0.209164	
0.641503	-1.054829	-0.220219	
0.155691	0.261797	-0.073667	
-0.962484	0.069120	-0.375669	
0.081099	0.299439	0.130360	
0.248651	0.108037	0.719190	
0.789459	0.496252	0.712285	
0.890756	-0.516718	-0.922844	
0.192513	-0.415649	0.141196	
1.179821	-0.624841	-0.792100	
